16	0.0334447	-0.00294299	-0.0609623	0	0	0	0.0379763	0	0	0	-0.464987	1.52633e-316	1.52133e-316	1.52653e-316
17	0.0334292	-0.0032535	-0.0632411	0	0	0	0.0381302	0	0	0	-0.455767	1.52633e-316	1.5217e-316	1.52653e-316
18	0.0334121	-0.00357512	-0.0654083	0	0	0	0.0382742	0	0	0	-0.433429	1.52633e-316	1.5217e-316	1.52653e-316
19	0.0333934	-0.0039073	-0.0674632	0	0	0	0.0384082	0	0	0	-0.410981	1.52633e-316	1.5217e-316	1.52653e-316
20	0.033373	-0.00424947	-0.0694059	0	0	0	0.0385323	0	0	0	-0.388553	1.52633e-316	1.51842e-316	1.52653e-316
21	0.0333509	-0.00460121	-0.0712896	0	0	0	0.0386502	0	0	0	-0.376724	1.52633e-316	1.52176e-316	1.52653e-316
22	0.033327	-0.00496209	-0.0730623	0	0	0	0.038758	0	0	0	-0.354547	1.52633e-316	1.52067e-316	1.52653e-316
23	0.0333013	-0.00533157	-0.0747272	0	0	0	0.0388561	0	0	0	-0.332977	1.52633e-316	1.52104e-316	1.52653e-316
24	0.0332737	-0.0057091	-0.076286	0	0	0	0.0389443	0	0	0	-0.311764	1.52633e-316	1.52027e-316	1.52653e-316
25	0.0332442	-0.00609426	-0.0777789	0	0	0	0.0390258	0	0	0	-0.298572	1.52633e-316	1.52061e-316	1.52653e-316
26	0.0332127	-0.00648663	-0.0791694	0	0	0	0.0390977	0	0	0	-0.278102	1.52633e-316	1.52104e-316	1.52653e-316
27	0.0331793	-0.00688571	-0.0804612	0	0	0	0.0391603	0	0	0	-0.258357	1.5263e-316	1.52061e-316	1.5265e-316
28	0.0331439	-0.007291	-0.0816566	0	0	0	0.0392137	0	0	0	-0.239092	1.5263e-316	1.52048e-316	1.5265e-316
29	0.0331064	-0.00770209	-0.0827805	0	0	0	0.0392598	0	0	0	-0.224768	1.5263e-316	1.52035e-316	1.5265e-316
30	0.0330668	-0.00811858	-0.0838133	0	0	0	0.039297	0	0	0	-0.206574	1.5263e-316	1.49149e-316	1.5265e-316
31	0.0330252	-0.00854001	-0.0847578	0	0	0	0.0393256	0	0	0	-0.188903	1.52633e-316	1.39797e-316	1.52653e-316
32	0.0329814	-0.00896594	-0.0856166	0	0	0	0.0393457	0	0	0	-0.17176	1.52633e-316	1.47512e-316	1.52653e-316
33	0.0329355	-0.00939598	-0.0863988	0	0	0	0.0393579	0	0	0	-0.156429	1.5263e-316	1.5222e-316	1.5265e-316
34	0.0328875	-0.00982973	-0.087101	0	0	0	0.039362	0	0	0	-0.140442	1.5263e-316	1.51682e-316	1.5265e-316
35	0.0328372	-0.0102668	-0.0877261	0	0	0	0.0393583	0	0	0	-0.125029	1.5263e-316	1.49753e-316	1.5265e-316
36	0.0327848	-0.0107068	-0.088277	0	0	0	0.0393468	0	0	0	-0.110165	1.5263e-316	1.45149e-316	1.5265e-316
37	0.0327301	-0.0111494	-0.0887453	0	0	0	0.039327	0	0	0	-0.0936711	1.5263e-316	1.47472e-316	1.5265e-316
38	0.0326733	-0.0115941	-0.0891449	0	0	0	0.0392998	0	0	0	-0.0799221	1.5263e-316	1.52048e-316	1.5265e-316
39	0.0326142	-0.0120406	-0.0894782	0	0	0	0.0392655	0	0	0	-0.0666617	1.5263e-316	1.51778e-316	1.5265e-316
40	0.0325529	-0.0124887	-0.0897476	0	0	0	0.0392242	0	0	0	-0.0538725	1.5263e-316	1.46974e-316	1.5265e-316
41	0.0324893	-0.0129379	-0.0899274	0	0	0	0.039174	0	0	0	-0.0359675	1.5263e-316	1.49313e-316	1.5265e-316
42	0.0324235	-0.0133878	-0.0900488	0	0	0	0.0391172	0	0	0	-0.0242759	1.5263e-316	1.45888e-316	1.5265e-316
43	0.0323554	-0.0138382	-0.0901138	0	0	0	0.039054	0	0	0	-0.013002	1.5263e-316	1.4528e-316	1.5265e-316
44	0.0322851	-0.0142888	-0.0901245	0	0	0	0.0389844	0	0	0	-0.00213205	1.5263e-316	1.45888e-316	1.5265e-316
45	0.0322125	-0.0147392	-0.0900376	0	0	0	0.0389054	0	0	0	0.017375	1.5263e-316	1.47927e-316	1.5265e-316
46	0.0321377	-0.0151891	-0.0899019	0	0	0	0.0388205	0	0	0	0.027145	1.5263e-316	1.43979e-316	1.5265e-316
47	0.0320606	-0.0156381	-0.0897186	0	0	0	0.0387298	0	0	0	0.0366614	1.5263e-316	1.52041e-316	1.5265e-316
48	0.0319813	-0.0160862	-0.0894882	0	0	0	0.0386334	0	0	0	0.0460805	1.5263e-316	1.51778e-316	1.5265e-316
49	0.0318998	-0.0165328	-0.0891522	0	0	0	0.0385269	0	0	0	0.0672028	1.5263e-316	1.49753e-316	1.5265e-316
50	0.031816	-0.0169776	-0.088775	0	0	0	0.038415	0	0	0	0.0754396	1.5263e-316	1.45625e-316	1.5265e-316
51	0.03173	-0.0174204	-0.0883582	0	0	0	0.0382981	0	0	0	0.0833517	1.5263e-316	1.49643e-316	1.5265e-316
52	0.0316418	-0.0178611	-0.0879035	0	0	0	0.0381761	0	0	0	0.0909488	1.5263e-316	1.48151e-316	1.5265e-316
53	0.0315514	-0.0182992	-0.0873344	0	0	0	0.0380433	0	0	0	0.113819	1.5263e-316	1.43499e-316	1.5265e-316
54	0.0314588	-0.0187343	-0.0867333	0	0	0	0.0379061	0	0	0	0.120216	1.5263e-316	1.51837e-316	1.5265e-316
55	0.0313641	-0.0191664	-0.0861016	0	0	0	0.0377644	0	0	0	0.126342	1.5263e-316	1.39748e-316	1.5265e-316
56	0.0312672	-0.0195953	-0.0854406	0	0	0	0.0376183	0	0	0	0.132205	1.5263e-316	1.49753e-316	1.5265e-316
57	0.0311681	-0.0200205	-0.0846559	0	0	0	0.037461	0	0	0	0.156936	1.5263e-316	1.52031e-316	1.5265e-316
58	0.031067	-0.0204418	-0.083848	0	0	0	0.0372998	0	0	0	0.161571	1.5263e-316	1.49643e-316	1.5265e-316
59	0.0309637	-0.0208589	-0.0830181	0	0	0	0.0371348	0	0	0	0.165983	1.5263e-316	1.52184e-316	1.5265e-316
60	0.0308584	-0.0212719	-0.0821672	0	0	0	0.0369662	0	0	0	0.170178	1.5263e-316	1.51778e-316	1.5265e-316
61	0.030751	-0.0216803	-0.0811829	0	0	0	0.0367857	0	0	0	0.196862	1.5263e-316	1.49095e-316	1.5265e-316
62	0.0306416	-0.0220837	-0.0801839	0	0	0	0.036602	0	0	0	0.199795	1.5263e-316	1.49643e-316	1.5265e-316
63	0.0305302	-0.0224821	-0.0791712	0	0	0	0.0364153	0	0	0	0.202549	1.5263e-316	1.5222e-316	1.5265e-316
64	0.0304168	-0.0228754	-0.0781455	0	0	0	0.0362257	0	0	0	0.205128	1.5263e-316	1.49095e-316	1.5265e-316
65	0.0303014	-0.0232632	-0.0769764	0	0	0	0.0360234	0	0	0	0.233838	1.5263e-316	1.45888e-316	1.5265e-316
66	0.0301842	-0.0236451	-0.0758008	0	0	0	0.0358188	0	0	0	0.235114	1.5263e-316	1.51778e-316	1.5265e-316
67	0.030065	-0.0240212	-0.0746195	0	0	0	0.0356118	0	0	0	0.236251	1.5263e-316	1.43979e-316	1.5265e-316
68	0.029944	-0.0243913	-0.0734333	0	0	0	0.0354026	0	0	0	0.237254	1.5263e-316	1.5178e-316	1.5265e-316
69	0.0298211	-0.0247551	-0.072093	0	0	0	0.0351801	0	0	0	0.268048	1.5263e-316	1.4528e-316	1.5265e-316
70	0.0296964	-0.0251122	-0.0707545	0	0	0	0.0349559	0	0	0	0.267701	1.5263e-316	1.45149e-316	1.5265e-316
71	0.02957	-0.0254627	-0.0694182	0	0	0	0.0347301	0	0	0	0.267253	1.52633e-316	1.52041e-316	1.52653e-316
72	0.0294418	-0.0258064	-0.0680847	0	0	0	0.0345028	0	0	0	0.266708	1.5263e-316	1.39748e-316	1.5265e-316
73	0.0293119	-0.0261431	-0.0665866	0	0	0	0.0342616	0	0	0	0.299627	1.5263e-316	1.49095e-316	1.5265e-316
74	0.0291804	-0.0264723	-0.0650982	0	0	0	0.0340194	0	0	0	0.297683	1.5263e-316	1.52031e-316	1.5265e-316
75	0.0290472	-0.0267941	-0.0636198	0	0	0	0.0337763	0	0	0	0.295673	1.5263e-316	1.46974e-316	1.5265e-316
76	0.0289125	-0.0271085	-0.0621518	0	0	0	0.0335325	0	0	0	0.293602	1.5263e-316	1.43499e-316	1.5265e-316
77	0.0287761	-0.0274152	-0.0605084	0	0	0	0.033274	0	0	0	0.328675	1.5263e-316	1.50049e-316	1.5265e-316
78	0.0286383	-0.0277137	-0.0588827	0	0	0	0.0330153	0	0	0	0.325151	1.5263e-316	1.51778e-316	1.5265e-316
79	0.028499	-0.0280041	-0.0572747	0	0	0	0.0327565	0	0	0	0.321596	1.5263e-316	1.52184e-316	1.5265e-316
80	0.0283583	-0.0282865	-0.0556846	0	0	0	0.0324976	0	0	0	0.318014	1.5263e-316	1.49643e-316	1.5265e-316
81	0.0282162	-0.0285604	-0.0539083	0	0	0	0.0322234	0	0	0	0.355255	1.5263e-316	1.39797e-316	1.5265e-316
82	0.0280727	-0.0288256	-0.0521575	0	0	0	0.0319498	0	0	0	0.350174	1.5263e-316	1.5178e-316	1.5265e-316
83	0.0279279	-0.0290821	-0.0504318	0	0	0	0.0316767	0	0	0	0.345135	1.5263e-316	1.3974e-316	1.5265e-316
84	0.0277819	-0.02933	-0.0487313	0	0	0	0.0314043	0	0	0	0.340099	1.5263e-316	1.39763e-316	1.5265e-316
85	0.0276346	-0.0295689	-0.0468335	0	0	0	0.031116	0	0	0	0.379566	1.5263e-316	1.51778e-316	1.5265e-316
86	0.0274862	-0.0297984	-0.0449687	0	0	0	0.0308289	0	0	0	0.372954	1.5263e-316	1.49149e-316	1.5265e-316
87	0.0273367	-0.0300187	-0.0431368	0	0	0	0.0305432	0	0	0	0.366377	1.5263e-316	1.46601e-316	1.5265e-316
88	0.027186	-0.0302299	-0.0413376	0	0	0	0.0302588	0	0	0	0.359837	1.5263e-316	1.49149e-316	1.5265e-316
89	0.0270344	-0.0304315	-0.0393313	0	0	0	0.0299581	0	0	0	0.40126	1.5263e-316	1.49095e-316	1.5265e-316
90	0.0268817	-0.0306233	-0.0373659	0	0	0	0.0296593	0	0	0	0.393077	1.5263e-316	1.46867e-316	1.5265e-316
91	0.0267282	-0.0308053	-0.0354411	0	0	0	0.0293627	0	0	0	0.384963	1.5263e-316	1.49692e-316	1.5265e-316
92	0.0265737	-0.0309778	-0.0335565	0	0	0	0.0290681	0	0	0	0.376921	1.5263e-316	1.39763e-316	1.5265e-316
93	0.0264184	-0.0311403	-0.0314553	0	0	0	0.0287566	0	0	0	0.420246	1.5263e-316	1.52031e-316	1.5265e-316
94	0.0262623	-0.0312925	-0.0294025	0	0	0	0.0284479	0	0	0	0.410565	1.5263e-316	1.45149e-316	1.5265e-316
95	0.0261055	-0.0314345	-0.0273975	0	0	0	0.0281421	0	0	0	0.400984	1.5263e-316	1.49313e-316	1.5265e-316
96	0.025948	-0.0315666	-0.0254397	0	0	0	0.027839	0	0	0	0.391576	1.52633e-316	1.52176e-316	1.52653e-316
97	0.0257899	-0.0316883	-0.0232554	0	0	0	0.0275185	0	0	0	0.436861	1.52633e-316	1.51672e-316	1.52653e-316
98	0.0256311	-0.0317992	-0.0211262	0	0	0	0.0272015	0	0	0	0.425837	1.52633e-316	1.52027e-316	1.52653e-316
99	0.0254719	-0.0318997	-0.0190513	0	0	0	0.026888	0	0	0	0.414979	1.52633e-316	1.52201e-316	1.52653e-316
100	0.0253122	-0.0319899	-0.0170291	0	0	0	0.026578	0	0	0	0.40443	1.52633e-316	1.52137e-316	1.52653e-316
101	0.025152	-0.0320686	-0.0144441	0	0	0	0.0262257	0	0	0	0.51701	1.52633e-316	1.52067e-316	1.52653e-316
102	0.0249915	-0.0321344	-0.0118882	0	0	0	0.0258752	0	0	0	0.511165	1.52633e-316	1.5217e-316	1.52653e-316
103	0.0248307	-0.0321875	-0.00935594	0	0	0	0.0255261	0	0	0	0.506462	1.52633e-316	1.5217e-316	1.52653e-316
104	0.0246696	-0.032228	-0.00684027	0	0	0	0.0251781	0	0	0	0.503133	1.5263e-316	1.52133e-316	1.5265e-316
105	0.0245084	-0.0322559	-0.00433303	0	0	0	0.0248305	0	0	0	0.501448	1.5263e-316	1.52133e-316	1.5265e-316
106	0.0243471	-0.0322714	-0.00183222	0	0	0	0.0244833	0	0	0	0.500161	1.5263e-316	6.95335e-310	1.5265e-316
107	0.0241857	-0.0322748	0.000448777	0	0	0	0.0241524	0	0	0	0.4562	1.5263e-316	6.95335e-310	1.5265e-316
108	0.0240244	-0.0322674	0.00253294	0	0	0	0.0238361	0	0	0	0.416832	1.5263e-316	6.95335e-310	1.5265e-316
109	0.0238631	-0.0322499	0.00444079	0	0	0	0.023533	0	0	0	0.381569	1.5263e-316	6.95335e-310	1.5265e-316
110	0.0237019	-0.0322233	0.00619098	0	0	0	0.0232417	0	0	0	0.350038	1.5263e-316	6.95335e-310	1.5265e-316
111	0.0235408	-0.0321884	0.00780121	0	0	0	0.0229609	0	0	0	0.322047	1.5263e-316	6.95335e-310	1.5265e-316
112	0.02338	-0.0321456	0.00928754	0	0	0	0.0226896	0	0	0	0.297265	1.5263e-316	6.95335e-310	1.5265e-316
113	0.0232194	-0.0320958	0.0106654	0	0	0	0.0224266	0	0	0	0.275568	1.5263e-316	6.95335e-310	1.5265e-316
114	0.0230591	-0.0320392	0.011967	0	0	0	0.0221695	0	0	0	0.260322	1.5263e-316	6.95335e-310	1.5265e-316
115	0.022899	-0.0319762	0.0132192	0	0	0	0.0219164	0	0	0	0.250435	1.5263e-316	6.95335e-310	1.5265e-316
116	0.0227393	-0.0319071	0.0144233	0	0	0	0.0216672	0	0	0	0.240826	1.5263e-316	6.95335e-310	1.5265e-316
117	0.02258	-0.0318321	0.0155808	0	0	0	0.0214218	0	0	0	0.231495	1.5263e-316	6.95335e-310	1.5265e-316
118	0.022421	-0.0317514	0.0166929	0	0	0	0.0211801	0	0	0	0.222423	1.5263e-316	6.95335e-310	1.5265e-316
119	0.0222625	-0.0316653	0.017761	0	0	0	0.0209422	0	0	0	0.213618	1.5263e-316	6.95335e-310	1.5265e-316
120	0.0221044	-0.0315739	0.0187863	0	0	0	0.0207079	0	0	0	0.205072	1.5263e-316	6.95335e-310	1.5265e-316
121	0.0219467	-0.0314775	0.0197703	0	0	0	0.0204771	0	0	0	0.196798	1.5263e-316	6.95335e-310	1.5265e-316
122	0.0217896	-0.0313763	0.0207144	0	0	0	0.0202498	0	0	0	0.188812	1.5263e-316	6.95335e-310	9.0916e-319
123	0.021633	-0.0312705	0.0216201	0	0	0	0.0200259	0	0	0	0.181142	1.5263e-316	6.95335e-310	1.60393e-319
124	0.0214769	-0.0311602	0.0224892	0	0	0	0.0198052	0	0	0	0.173827	1.5263e-316	6.95335e-310	1.60393e-319
125	0.0213214	-0.0310457	0.0233237	0	0	0	0.0195876	0	0	0	0.166887	1.5263e-316	6.95335e-310	9.19515e-319
126	0.0211664	-0.030927	0.0241252	0	0	0	0.0193731	0	0	0	0.160316	1.5263e-316	6.95335e-310	1.5265e-316
127	0.0210121	-0.0308045	0.0248891	0	0	0	0.019162	0	0	0	0.152777	1.52633e-316	6.95335e-310	1.52653e-316
128	0.0208584	-0.0306782	0.025615	0	0	0	0.0189543	0	0	0	0.145179	1.52633e-316	6.95335e-310	1.52653e-316
129	0.0207053	-0.0305484	0.026306	0	0	0	0.0187499	0	0	0	0.138197	1.52633e-316	6.95335e-310	1.52653e-316
130	0.0205529	-0.0304153	0.0269659	0	0	0	0.0185484	0	0	0	0.131981	1.5263e-316	6.95335e-310	1.52653e-316
131	0.0204012	-0.0302789	0.0275956	0	0	0	0.0183499	0	0	0	0.125937	1.5263e-316	6.95335e-310	1.52653e-316
132	0.0202501	-0.0301394	0.0281959	0	0	0	0.0181542	0	0	0	0.120062	1.52633e-316	6.95335e-310	1.52653e-316
133	0.0200998	-0.029997	0.0287677	0	0	0	0.0179614	0	0	0	0.114351	1.5263e-316	6.95335e-310	1.52653e-316
134	0.0199502	-0.0298518	0.0293117	0	0	0	0.0177713	0	0	0	0.108801	1.5263e-316	6.95335e-310	1.52653e-316
135	0.0198013	-0.0297039	0.0298287	0	0	0	0.017584	0	0	0	0.103407	1.5263e-316	6.95335e-310	1.52653e-316
136	0.0196531	-0.0295535	0.0303196	0	0	0	0.0173994	0	0	0	0.0981674	1.5263e-316	6.95335e-310	1.52653e-316
137	0.0195058	-0.0294008	0.0307849	0	0	0	0.0172174	0	0	0	0.0930769	1.5263e-316	6.95335e-310	1.52653e-316
138	0.0193591	-0.0292458	0.0312256	0	0	0	0.017038	0	0	0	0.0881325	1.52633e-316	6.95335e-310	1.52653e-316
139	0.0192133	-0.0290886	0.0316423	0	0	0	0.0168612	0	0	0	0.0833308	1.5263e-316	6.95335e-310	1.52653e-316
140	0.0190683	-0.0289294	0.0320356	0	0	0	0.0166869	0	0	0	0.0786684	1.5263e-316	6.95335e-310	1.52653e-316
141	0.018924	-0.0287683	0.0324063	0	0	0	0.0165151	0	0	0	0.074142	1.5263e-316	6.95335e-310	1.52653e-316
142	0.0187806	-0.0286054	0.032755	0	0	0	0.0163458	0	0	0	0.0697484	1.5263e-316	6.95335e-310	1.52653e-316
143	0.018638	-0.0284408	0.0330825	0	0	0	0.0161788	0	0	0	0.0654843	1.5263e-316	6.95335e-310	1.52653e-316
144	0.0184962	-0.0282746	0.0333892	0	0	0	0.0160142	0	0	0	0.0613467	1.5263e-316	6.95335e-310	1.52653e-316
145	0.0183552	-0.028107	0.0336759	0	0	0	0.0158519	0	0	0	0.0573326	1.5263e-316	6.95335e-310	1.52653e-316
146	0.0182151	-0.0279379	0.0339431	0	0	0	0.015692	0	0	0	0.053439	1.5263e-316	6.95335e-310	1.52653e-316
147	0.0180758	-0.0277676	0.0341914	0	0	0	0.0155342	0	0	0	0.049663	1.5263e-316	6.95335e-310	1.52653e-316
148	0.0179374	-0.027596	0.0344214	0	0	0	0.0153787	0	0	0	0.0460017	1.5263e-316	6.95335e-310	1.52653e-316
149	0.0177999	-0.0274234	0.0346336	0	0	0	0.0152254	0	0	0	0.0424523	1.5263e-316	6.95335e-310	1.52653e-316
150	0.0176632	-0.0272497	0.0348287	0	0	0	0.0150742	0	0	0	0.0390122	1.5263e-316	6.95335e-310	1.52653e-316
151	0.0175274	-0.0270752	0.0350071	0	0	0	0.0149252	0	0	0	0.0356787	1.5263e-316	6.95335e-310	1.52653e-316
152	0.0173924	-0.0268997	0.0351693	0	0	0	0.0147782	0	0	0	0.0324491	1.5263e-316	6.95335e-310	1.52653e-316
153	0.0172584	-0.0267235	0.035316	0	0	0	0.0146332	0	0	0	0.0293209	1.5263e-316	6.95335e-310	1.52653e-316
154	0.0171252	-0.0265466	0.0354474	0	0	0	0.0144903	0	0	0	0.0262916	1.5263e-316	6.95335e-310	1.52653e-316
155	0.0169929	-0.0263691	0.0355642	0	0	0	0.0143493	0	0	0	0.0233587	1.5263e-316	6.95335e-310	1.52653e-316
156	0.0168615	-0.026191	0.0356668	0	0	0	0.0142103	0	0	0	0.0205199	1.5263e-316	6.95335e-310	1.52653e-316
157	0.016731	-0.0260124	0.0357557	0	0	0	0.0140731	0	0	0	0.0177729	1.5263e-316	6.95335e-310	1.52653e-316
158	0.0166014	-0.0258335	0.0358312	0	0	0	0.0139379	0	0	0	0.0151152	1.5263e-316	6.95335e-310	1.52653e-316
159	0.0164727	-0.0256541	0.035894	0	0	0	0.0138045	0	0	0	0.0125448	1.5263e-316	6.95335e-310	1.52653e-316
160	0.0163449	-0.0254746	0.0359443	0	0	0	0.013673	0	0	0	0.0100594	1.52633e-316	6.95335e-310	1.52653e-316
161	0.0162179	-0.0252947	0.0359825	0	0	0	0.0135432	0	0	0	0.00765677	1.5263e-316	6.95335e-310	1.52653e-316
162	0.0160919	-0.0251148	0.0360092	0	0	0	0.0134152	0	0	0	0.00533496	1.5263e-316	6.95335e-310	1.52653e-316
163	0.0159668	-0.0249347	0.0360247	0	0	0	0.0132889	0	0	0	0.00309186	1.5263e-316	6.95335e-310	1.52653e-316
164	0.0158426	-0.0247545	0.0360293	0	0	0	0.0131643	0	0	0	0.000925472	1.5263e-316	6.95335e-310	1.52653e-316
165	0.0157192	-0.0245744	0.0360235	0	0	0	0.0130415	0	0	0	-0.00116617	1.5263e-316	6.95335e-310	1.52653e-316
166	0.0155968	-0.0243943	0.0360076	0	0	0	0.0129202	0	0	0	-0.00318498	1.5263e-316	6.95335e-310	1.52653e-316
167	0.0154753	-0.0242144	0.0359819	0	0	0	0.0128006	0	0	0	-0.00513283	1.5263e-316	6.95335e-310	1.52653e-316
168	0.0153547	-0.0240345	0.0359468	0	0	0	0.0126826	0	0	0	-0.00701156	1.5263e-316	6.95335e-310	1.52653e-316
169	0.015235	-0.0238549	0.0359027	0	0	0	0.0125661	0	0	0	-0.00882297	1.5263e-316	6.95335e-310	1.52653e-316
170	0.0151161	-0.0236755	0.0358499	0	0	0	0.0124513	0	0	0	-0.0105688	1.5263e-316	6.95335e-310	1.52653e-316
171	0.0149982	-0.0234964	0.0357886	0	0	0	0.0123379	0	0	0	-0.0122507	1.5263e-316	6.95335e-310	1.52653e-316
172	0.0148812	-0.0233177	0.0357193	0	0	0	0.012226	0	0	0	-0.0138705	1.5263e-316	6.95335e-310	1.52653e-316
173	0.014765	-0.0231393	0.0356421	0	0	0	0.0121156	0	0	0	-0.0154297	1.52633e-316	6.95335e-310	1.52653e-316
174	0.0146498	-0.0229613	0.0355575	0	0	0	0.0120066	0	0	0	-0.01693	1.5263e-316	6.95335e-310	1.52653e-316
175	0.0145354	-0.0227837	0.0354656	0	0	0	0.0118991	0	0	0	-0.0183729	1.5263e-316	6.95335e-310	1.52653e-316
176	0.0144219	-0.0226066	0.0353668	0	0	0	0.011793	0	0	0	-0.0197599	1.5263e-316	6.95335e-310	1.52653e-316
177	0.0143093	-0.02243	0.0352613	0	0	0	0.0116882	0	0	0	-0.0210925	1.5263e-316	6.95335e-310	1.52653e-316
178	0.0141976	-0.022254	0.0351495	0	0	0	0.0115848	0	0	0	-0.0223723	1.5263e-316	6.95335e-310	1.52653e-316
179	0.0140868	-0.0220786	0.0350315	0	0	0	0.0114828	0	0	0	-0.0236006	1.5263e-316	6.95335e-310	1.52653e-316
180	0.0139768	-0.0219037	0.0349076	0	0	0	0.011382	0	0	0	-0.0247787	1.5263e-316	6.95335e-310	1.52653e-316
181	0.0138678	-0.0217295	0.034778	0	0	0	0.0112826	0	0	0	-0.0259082	1.5263e-316	6.95335e-310	1.52653e-316
182	0.0137595	-0.021556	0.0346431	0	0	0	0.0111844	0	0	0	-0.0269903	1.5263e-316	6.95335e-310	1.52653e-316
183	0.0136522	-0.0213831	0.034503	0	0	0	0.0110874	0	0	0	-0.0280263	1.5263e-316	6.95335e-310	1.52653e-316
184	0.0135457	-0.0212109	0.0343579	0	0	0	0.0109917	0	0	0	-0.0290175	1.5263e-316	6.95335e-310	1.52653e-316
185	0.0134401	-0.0210395	0.034208	0	0	0	0.0108973	0	0	0	-0.0299651	1.5263e-316	6.95335e-310	1.52653e-316
186	0.0133353	-0.0208689	0.0340537	0	0	0	0.010804	0	0	0	-0.0308703	1.5263e-316	6.95335e-310	1.52653e-316
187	0.0132314	-0.020699	0.033895	0	0	0	0.0107118	0	0	0	-0.0317343	1.5263e-316	6.95335e-310	1.52653e-316
188	0.0131283	-0.0205299	0.0337322	0	0	0	0.0106209	0	0	0	-0.0325584	1.5263e-316	6.95335e-310	1.52653e-316
189	0.0130261	-0.0203617	0.0335655	0	0	0	0.010531	0	0	0	-0.0333435	1.5263e-316	6.95335e-310	1.52653e-316
190	0.0129247	-0.0201943	0.0333951	0	0	0	0.0104423	0	0	0	-0.0340909	1.5263e-316	6.95335e-310	1.52653e-316
191	0.0128242	-0.0200277	0.0332211	0	0	0	0.0103547	0	0	0	-0.0348015	1.52633e-316	6.95335e-310	1.52653e-316
192	0.0127244	-0.0198621	0.0330437	0	0	0	0.0102682	0	0	0	-0.0354765	1.5263e-316	6.95335e-310	1.52653e-316
193	0.0126255	-0.0196973	0.0328631	0	0	0	0.0101827	0	0	0	-0.0361168	1.5263e-316	6.95335e-310	1.52653e-316
194	0.0125275	-0.0195335	0.0326795	0	0	0	0.0100982	0	0	0	-0.0367235	1.5263e-316	6.95335e-310	1.52653e-316
195	0.0124302	-0.0193705	0.032493	0	0	0	0.0100149	0	0	0	-0.0372975	1.5263e-316	6.95335e-310	1.52653e-316
196	0.0123337	-0.0192085	0.0323038	0	0	0	0.00993247	0	0	0	-0.0378399	1.5263e-316	6.95335e-310	1.52653e-316
197	0.0122381	-0.0190475	0.032112	0	0	0	0.00985108	0	0	0	-0.0383515	1.5263e-316	6.95335e-310	1.52653e-316
198	0.0121433	-0.0188874	0.0319179	0	0	0	0.00977068	0	0	0	-0.0388332	1.5263e-316	6.95335e-310	1.52653e-316
199	0.0120492	-0.0187283	0.0317214	0	0	0	0.00969124	0	0	0	-0.039286	1.5263e-316	6.95335e-310	1.52653e-316
200	0.011956	-0.0185702	0.0315229	0	0	0	0.00961275	0	0	0	-0.0397106	1.5263e-316	6.95335e-310	1.52653e-316
201	0.0118635	-0.0184131	0.0313223	0	0	0	0.0095352	0	0	0	-0.040108	1.5263e-316	6.95335e-310	1.52653e-316
202	0.0117719	-0.018257	0.0311199	0	0	0	0.00945857	0	0	0	-0.040479	1.5263e-316	6.95335e-310	1.52653e-316
