0	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29115e-06	-0.255949	4.98945e-05	0	0	0
1	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
2	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
3	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
4	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
5	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
6	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
7	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
8	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
9	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
10	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
11	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
12	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
13	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
14	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
15	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
16	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
17	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
18	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
19	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
20	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
21	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
22	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
23	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
24	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
25	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
26	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
27	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
28	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
29	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
30	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
31	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
32	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
33	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
34	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
35	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
36	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
37	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
38	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
39	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
40	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
41	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
42	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
43	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
44	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
45	-9.29115e-06	-0.255949	4.98945e-05	0	0	0	-9.29319e-06	-0.255953	4.98968e-05	0	0	0
