0	0.0335326	-2.3593e-05	-0.00943721	-0.13016	0	0	0.0335326	-1.76938e-05	-0.00707751	-0.13016	0	0
1	0.0335323	-8.85389e-05	-0.0165411	-0.13016	0	0	0.0335324	-7.03125e-05	-0.01397	-0.13016	0	0
2	0.0335317	-0.000184519	-0.0218509	-0.13016	0	0	0.0335319	-0.00015656	-0.0205289	-0.13016	0	0
3	0.0335305	-0.000303603	-0.0257826	-0.13016	0	0	0.0335308	-0.000275164	-0.0269126	-0.13016	0	0
4	0.0335286	-0.000439702	-0.0286571	-0.13016	0	0	0.0335291	-0.000424883	-0.032975	-0.13016	0	0
5	0.033526	-0.000588149	-0.0307219	-0.13016	0	0	0.0335265	-0.000604484	-0.0388656	-0.13016	0	0
6	0.0335227	-0.000745375	-0.0321682	-0.13016	0	0	0.033523	-0.000812721	-0.0444291	-0.13016	0	0
7	0.0335186	-0.000908653	-0.0331431	-0.13016	0	0	0.0335183	-0.00104825	-0.0497825	-0.13016	0	0
8	0.0335136	-0.00107591	-0.0337601	-0.13016	0	0	0.0335124	-0.0013097	-0.0547967	-0.13016	0	0
9	0.0335078	-0.00124558	-0.0341069	-0.13016	0	0	0.0335052	-0.00159576	-0.0596266	-0.13016	0	0
10	0.0335012	-0.00141647	-0.0342508	-0.13016	0	0	0.0334964	-0.00190519	-0.0641467	-0.13016	0	0
11	0.0334936	-0.00158771	-0.0342439	-0.13016	0	0	0.0334861	-0.00223681	-0.0685034	-0.13016	0	0
12	0.0334853	-0.00175863	-0.034126	-0.13016	0	0	0.033474	-0.00258951	-0.0725754	-0.13016	0	0
13	0.0334761	-0.00192877	-0.033928	-0.13016	0	0	0.0334602	-0.0029622	-0.0765012	-0.13016	0	0
14	0.033466	-0.00209777	-0.0336735	-0.13016	0	0	0.0334444	-0.00335387	-0.0801637	-0.13016	0	0
15	0.0334551	-0.00226541	-0.0333808	-0.13016	0	0	0.0334266	-0.00376351	-0.0836945	-0.13016	0	0
16	0.0334433	-0.00243152	-0.0330637	-0.13016	0	0	0.0334067	-0.0041902	-0.0869806	-0.13016	0	0
17	0.0334308	-0.00259601	-0.0327329	-0.13016	0	0	0.0333847	-0.00463302	-0.0901469	-0.13016	0	0
18	0.0334174	-0.00275884	-0.0323966	-0.13016	0	0	0.0333604	-0.0050911	-0.0930851	-0.13016	0	0
19	0.0334032	-0.00291998	-0.0320609	-0.13016	0	0	0.0333337	-0.00556359	-0.0959133	-0.13016	0	0
20	0.0333882	-0.00307946	-0.0317306	-0.13016	0	0	0.0333047	-0.0060497	-0.098528	-0.13016	0	0
21	0.0333724	-0.00323731	-0.0314094	-0.13016	0	0	0.0332732	-0.00654862	-0.101041	-0.13016	0	0
