0	0.0335015	-2.813e-05	-0.011252	0.0335015	0	0	-2.2504
1	0.0335011	-0.000103687	-0.0189708	0.0335015	-2.813e-05	-0.011252	-1.54377
2	0.0335004	-0.000211643	-0.0242115	0.0335011	-0.000103687	-0.0189708	-1.04813
3	0.033499	-0.000341462	-0.0277161	0.0335004	-0.000211643	-0.0242115	-0.700923
4	0.0334969	-0.000485769	-0.0300067	0.033499	-0.000341462	-0.0277161	-0.458111
5	0.0334941	-0.000639411	-0.0314503	0.0334969	-0.000485769	-0.0300067	-0.288726
6	0.0334905	-0.0007988	-0.0323052	0.0334941	-0.000639411	-0.0314503	-0.170976
7	0.0334861	-0.000961445	-0.0327528	0.0334905	-0.0007988	-0.0323052	-0.0895313
8	0.0334809	-0.00112563	-0.0329209	0.0334861	-0.000961445	-0.0327528	-0.0336048
9	0.0334749	-0.00129018	-0.0328989	0.0334809	-0.00112563	-0.0329209	0.00439137
10	0.033468	-0.0014543	-0.0327499	0.0334749	-0.00129018	-0.0328989	0.0297953
11	0.0334603	-0.00161747	-0.0325181	0.033468	-0.0014543	-0.0327499	0.0463621
12	0.0334518	-0.00177935	-0.0322345	0.0334603	-0.00161747	-0.0325181	0.0567331
13	0.0334425	-0.00193974	-0.0319206	0.0334518	-0.00177935	-0.0322345	0.0627659
14	0.0334324	-0.00209852	-0.0315918	0.0334425	-0.00193974	-0.0319206	0.0657669
15	0.0334216	-0.00225565	-0.0312585	0.0334324	-0.00209852	-0.0315918	0.0666544
16	0.0334099	-0.00241111	-0.0309282	0.0334216	-0.00225565	-0.0312585	0.0660739
17	0.0333974	-0.00256495	-0.0306058	0.0334099	-0.00241111	-0.0309282	0.064479
18	0.0333842	-0.0027172	-0.0302948	0.0333974	-0.00256495	-0.0306058	0.062188
19	0.0333703	-0.00286793	-0.0299977	0.0333842	-0.0027172	-0.0302948	0.0594244
20	0.0333556	-0.00301722	-0.029716	0.0333703	-0.00286793	-0.0299977	0.0563446
21	0.0333401	-0.00316513	-0.0294507	0.0333556	-0.00301722	-0.029716	0.0530583
22	0.0333239	-0.00331176	-0.0292025	0.0333401	-0.00316513	-0.0294507	0.0496418
23	0.033307	-0.0034572	-0.0289717	0.0333239	-0.00331176	-0.0292025	0.0461483
24	0.0332893	-0.00360153	-0.0287587	0.033307	-0.0034572	-0.0289717	0.0426146
25	0.033271	-0.00374483	-0.0285633	0.0332893	-0.00360153	-0.0287587	0.0390661
26	0.0332519	-0.0038872	-0.0283857	0.033271	-0.00374483	-0.0285633	0.03552
27	0.0332321	-0.00402873	-0.0282258	0.0332519	-0.0038872	-0.0283857	0.0319878
28	0.0332116	-0.00416951	-0.0280834	0.0332321	-0.00402873	-0.0282258	0.0284772
29	0.0331904	-0.00430961	-0.0279584	0.0332116	-0.00416951	-0.0280834	0.024993
30	0.0331685	-0.00444913	-0.0278507	0.0331904	-0.00430961	-0.0279584	0.0215379
31	0.0331459	-0.00458816	-0.0277602	0.0331685	-0.00444913	-0.0278507	0.0181134
32	0.0331226	-0.00472678	-0.0276866	0.0331459	-0.00458816	-0.0277602	0.01472
33	0.0330987	-0.00486507	-0.0276298	0.0331226	-0.00472678	-0.0276866	0.0113576
34	0.033074	-0.00500312	-0.0275897	0.0330987	-0.00486507	-0.0276298	0.00802552
35	0.0330486	-0.00514101	-0.027566	0.033074	-0.00500312	-0.0275897	0.0047228
36	0.0330226	-0.00527882	-0.0275588	0.0330486	-0.00514101	-0.027566	0.00144829
37	0.0329958	-0.00541664	-0.0275678	0.0330226	-0.00527882	-0.0275588	-0.00179932
38	0.0329684	-0.00555454	-0.0275929	0.0329958	-0.00541664	-0.0275678	-0.00502145
39	0.0329403	-0.0056926	-0.027634	0.0329684	-0.00555454	-0.0275929	-0.00821955
40	0.0329115	-0.00583092	-0.027691	0.0329403	-0.0056926	-0.027634	-0.0113951
41	0.032882	-0.00596955	-0.0277637	0.0329115	-0.00583092	-0.027691	-0.0145497
42	0.0328518	-0.00610859	-0.0278522	0.032882	-0.00596955	-0.0277637	-0.0176849
43	0.0328209	-0.00624811	-0.0279562	0.0328518	-0.00610859	-0.0278522	-0.0208022
44	0.0327893	-0.00638819	-0.0280757	0.0328209	-0.00624811	-0.0279562	-0.0239031
45	0.032757	-0.00652891	-0.0282106	0.0327893	-0.00638819	-0.0280757	-0.0269892
46	0.032724	-0.00667034	-0.0283609	0.032757	-0.00652891	-0.0282106	-0.030062
47	0.0326903	-0.00681256	-0.0285266	0.032724	-0.00667034	-0.0283609	-0.0331231
48	0.0326559	-0.00695564	-0.0287074	0.0326903	-0.00681256	-0.0285266	-0.0361739
49	0.0326207	-0.00709967	-0.0289035	0.0326559	-0.00695564	-0.0287074	-0.0392159
50	0.0325849	-0.00724472	-0.0291148	0.0326207	-0.00709967	-0.0289035	-0.0422506
51	0.0325483	-0.00739085	-0.0293412	0.0325849	-0.00724472	-0.0291148	-0.0452795
52	0.032511	-0.00753816	-0.0295827	0.0325483	-0.00739085	-0.0293412	-0.0483041
53	0.0324729	-0.00768672	-0.0298393	0.032511	-0.00753816	-0.0295827	-0.0513258
54	0.0324341	-0.0078366	-0.030111	0.0324729	-0.00768672	-0.0298393	-0.054346
55	0.0323945	-0.00798787	-0.0303979	0.0324341	-0.0078366	-0.030111	-0.0573662
56	0.0323542	-0.00814061	-0.0306998	0.0323945	-0.00798787	-0.0303979	-0.0603878
57	0.0323131	-0.0082949	-0.0310169	0.0323542	-0.00814061	-0.0306998	-0.0634123
58	0.0322713	-0.00845082	-0.0313491	0.0323131	-0.0082949	-0.0310169	-0.066441
59	0.0322286	-0.00860843	-0.0316965	0.0322713	-0.00845082	-0.0313491	-0.0694754
60	0.0321852	-0.00876782	-0.032059	0.0322286	-0.00860843	-0.0316965	-0.0725168
61	0.0321409	-0.00892906	-0.0324369	0.0321852	-0.00876782	-0.032059	-0.0755666
62	0.0320959	-0.00909223	-0.03283	0.0321409	-0.00892906	-0.0324369	-0.0786263
63	0.03205	-0.0092574	-0.0332385	0.0320959	-0.00909223	-0.03283	-0.0816972
64	0.0320033	-0.00942465	-0.0336624	0.03205	-0.0092574	-0.0332385	-0.0847807
65	0.0319558	-0.00959406	-0.0341018	0.0320033	-0.00942465	-0.0336624	-0.0878782
66	0.0319074	-0.00976571	-0.0345567	0.0319558	-0.00959406	-0.0341018	-0.0909909
67	0.0318581	-0.00993967	-0.0350273	0.0319074	-0.00976571	-0.0345567	-0.0941203
68	0.031808	-0.010116	-0.0355137	0.0318581	-0.00993967	-0.0350273	-0.0972678
69	0.0317569	-0.0102948	-0.0360158	0.031808	-0.010116	-0.0355137	-0.100435
70	0.031705	-0.0104762	-0.036534	0.0317569	-0.0102948	-0.0360158	-0.103622
71	0.0316522	-0.0106602	-0.0370681	0.031705	-0.0104762	-0.036534	-0.106831
72	0.0315984	-0.0108469	-0.0376184	0.0316522	-0.0106602	-0.0370681	-0.110063
73	0.0315437	-0.0110364	-0.038185	0.0315984	-0.0108469	-0.0376184	-0.11332
74	0.031488	-0.0112288	-0.038768	0.0315437	-0.0110364	-0.038185	-0.116602
75	0.0314314	-0.0114242	-0.0393676	0.031488	-0.0112288	-0.038768	-0.119909
76	0.0313738	-0.0116225	-0.0399838	0.0314314	-0.0114242	-0.0393676	-0.123244
77	0.0313152	-0.0118241	-0.0406168	0.0313738	-0.0116225	-0.0399838	-0.126605
78	0.0312556	-0.0120288	-0.0412668	0.0313152	-0.0118241	-0.0406168	-0.129993
79	0.0311949	-0.0122368	-0.0419338	0.0312556	-0.0120288	-0.0412668	-0.133406
80	0.0311332	-0.0124481	-0.042618	0.0311949	-0.0122368	-0.0419338	-0.136843
81	0.0310704	-0.012663	-0.0433195	0.0311332	-0.0124481	-0.042618	-0.1403
82	0.0310065	-0.0128814	-0.0440384	0.0310704	-0.012663	-0.0433195	-0.143772
83	0.0309416	-0.0131034	-0.0447746	0.0310065	-0.0128814	-0.0440384	-0.147248
84	0.0308755	-0.0133292	-0.0455282	0.0309416	-0.0131034	-0.0447746	-0.150716
85	0.0308083	-0.0135587	-0.046299	0.0308755	-0.0133292	-0.0455282	-0.154155
86	0.0307399	-0.0137922	-0.0470867	0.0308083	-0.0135587	-0.046299	-0.157534
87	0.0306704	-0.0140296	-0.0478907	0.0307399	-0.0137922	-0.0470867	-0.16081
88	0.0305996	-0.0142711	-0.0487103	0.0306704	-0.0140296	-0.0478907	-0.163918
89	0.0305276	-0.0145168	-0.0495441	0.0305996	-0.0142711	-0.0487103	-0.166763
90	0.0304544	-0.0147666	-0.0503902	0.0305276	-0.0145168	-0.0495441	-0.169208
91	0.03038	-0.0150207	-0.0512454	0.0304544	-0.0147666	-0.0503902	-0.171056
92	0.0303042	-0.0152791	-0.0521055	0.03038	-0.0150207	-0.0512454	-0.172017
93	0.0302272	-0.0155418	-0.0529639	0.0303042	-0.0152791	-0.0521055	-0.171676
94	0.0301488	-0.0158087	-0.053811	0.0302272	-0.0155418	-0.0529639	-0.169429
95	0.0300691	-0.0160798	-0.0546331	0.0301488	-0.0158087	-0.053811	-0.164404
96	0.029988	-0.0163549	-0.0554098	0.0300691	-0.0160798	-0.0546331	-0.155338
97	0.0299055	-0.0166337	-0.0561118	0.029988	-0.0163549	-0.0554098	-0.140407
98	0.0298216	-0.0169157	-0.0566966	0.0299055	-0.0166337	-0.0561118	-0.116969
99	0.0297364	-0.0172002	-0.0571027	0.0298216	-0.0169157	-0.0566966	-0.0812087
