0	0.0335326	-1.76938e-05	-0.00707751	-0.13016	0	0	-1.4155	0	0.000525895	0
1	0.0335324	-7.03125e-05	-0.01397	-0.13016	0	0	-1.3785	0	0.000512147	0
2	0.0335319	-0.00015656	-0.0205289	-0.13016	0	0	-1.31179	0	0.000487364	0
3	0.0335308	-0.000275164	-0.0269126	-0.13016	0	0	-1.27674	0	0.00047434	0
4	0.0335291	-0.000424883	-0.032975	-0.13016	0	0	-1.21248	0	0.000450467	0
5	0.0335265	-0.000604484	-0.0388656	-0.13016	0	0	-1.17811	0	0.000437698	0
6	0.033523	-0.000812721	-0.0444291	-0.13016	0	0	-1.11271	0	0.000413399	0
7	0.0335183	-0.00104825	-0.0497825	-0.13016	0	0	-1.07068	0	0.000397785	0
8	0.0335124	-0.0013097	-0.0547967	-0.13016	0	0	-1.00284	0	0.000372582	0
9	0.0335052	-0.00159576	-0.0596266	-0.13016	0	0	-0.965977	0	0.000358885	0
10	0.0334964	-0.00190519	-0.0641467	-0.13016	0	0	-0.904016	0	0.000335865	0
11	0.0334861	-0.00223681	-0.0685034	-0.13016	0	0	-0.871353	0	0.00032373	0
12	0.033474	-0.00258951	-0.0725754	-0.13016	0	0	-0.814382	0	0.000302564	0
13	0.0334602	-0.0029622	-0.0765012	-0.13016	0	0	-0.785174	0	0.000291712	0
14	0.0334444	-0.00335387	-0.0801637	-0.13016	0	0	-0.732502	0	0.000272143	0
15	0.0334266	-0.00376351	-0.0836945	-0.13016	0	0	-0.706153	0	0.000262354	0
16	0.0334067	-0.0041902	-0.0869806	-0.13016	0	0	-0.657227	0	0.000244177	0
17	0.0333847	-0.00463302	-0.0901469	-0.13016	0	0	-0.633256	0	0.000235271	0
18	0.0333604	-0.0050911	-0.0930851	-0.13016	0	0	-0.58763	0	0.00021832	0
19	0.0333337	-0.00556359	-0.0959133	-0.13016	0	0	-0.565642	0	0.000210151	0
20	0.0333047	-0.0060497	-0.098528	-0.13016	0	0	-0.522955	0	0.000194291	0
21	0.0332732	-0.00654862	-0.101041	-0.13016	0	0	-0.502623	0	0.000186737	0
22	0.0332392	-0.00705961	-0.103354	-0.13016	0	0	-0.462576	0	0.000171859	0
23	0.0332026	-0.00758192	-0.105572	-0.13016	0	0	-0.443626	0	0.000164818	0
24	0.0331634	-0.00811486	-0.107602	-0.13016	0	0	-0.405973	0	0.000150829	0
25	0.0331214	-0.00865772	-0.109543	-0.13016	0	0	-0.388171	0	0.000144215	0
26	0.0330768	-0.00920984	-0.111306	-0.13016	0	0	-0.352707	0	0.00013104	0
27	0.0330293	-0.00977058	-0.112986	-0.13016	0	0	-0.335854	0	0.000124778	0
28	0.032979	-0.0103393	-0.114498	-0.13016	0	0	-0.302408	0	0.000112352	0
29	0.0329259	-0.0109154	-0.115929	-0.13016	0	0	-0.286331	0	0.000106379	0
30	0.0328699	-0.0114982	-0.117203	-0.13016	0	0	-0.254759	0	9.46494e-05	0
31	0.0328109	-0.0120872	-0.1184	-0.13016	0	0	-0.239308	0	8.89089e-05	0
32	0.032749	-0.0126818	-0.119447	-0.13016	0	0	-0.209487	0	7.78297e-05	0
33	0.0326841	-0.0132815	-0.12042	-0.13016	0	0	-0.194529	0	7.22723e-05	0
34	0.0326162	-0.0138857	-0.121252	-0.13016	0	0	-0.166358	0	6.18061e-05	0
35	0.0325452	-0.0144938	-0.12201	-0.13016	0	0	-0.151774	0	5.6388e-05	0
36	0.0324712	-0.0151054	-0.122636	-0.13016	0	0	-0.125167	0	4.65026e-05	0
37	0.0323942	-0.01572	-0.123191	-0.13016	0	0	-0.110852	0	4.11844e-05	0
38	0.032314	-0.016337	-0.123619	-0.13016	0	0	-0.0857351	0	3.18528e-05	0
39	0.0322308	-0.016956	-0.123977	-0.13016	0	0	-0.0715939	0	2.6599e-05	0
40	0.0321445	-0.0175765	-0.124217	-0.13016	0	0	-0.0479064	0	1.77985e-05	0
41	0.032055	-0.018198	-0.124386	-0.13016	0	0	-0.0338515	0	1.25767e-05	0
42	0.0319625	-0.0188201	-0.124444	-0.13016	0	0	-0.0115423	0	4.28828e-06	0
43	0.0318668	-0.0194423	-0.124431	-0.13016	0	0	0.00250621	0	-9.31121e-07	0
44	0.0317681	-0.0200641	-0.124314	-0.13016	0	0	0.0234795	0	-8.72322e-06	0
45	0.0316662	-0.0206852	-0.124126	-0.13016	0	0	0.0375957	0	-1.39678e-05	0
46	0.0315612	-0.0213051	-0.123839	-0.13016	0	0	0.0572677	0	-2.12764e-05	0
47	0.0314531	-0.0219234	-0.123482	-0.13016	0	0	0.0715206	0	-2.65717e-05	0
48	0.031342	-0.0225397	-0.123032	-0.13016	0	0	0.0899194	0	-3.34074e-05	0
49	0.0312278	-0.0231536	-0.12251	-0.13016	0	0	0.104374	0	-3.87775e-05	0
50	0.0311105	-0.0237646	-0.121903	-0.13016	0	0	0.121521	0	-4.51482e-05	0
51	0.0309901	-0.0243724	-0.121222	-0.13016	0	0	0.136238	0	-5.06158e-05	0
52	0.0308667	-0.0249766	-0.120461	-0.13016	0	0	0.152151	0	-5.65279e-05	0
53	0.0307404	-0.0255768	-0.119625	-0.13016	0	0	0.167188	0	-6.21147e-05	0
54	0.030611	-0.0261727	-0.118716	-0.13016	0	0	0.181878	0	-6.75723e-05	0
55	0.0304786	-0.0267638	-0.117729	-0.13016	0	0	0.197292	0	-7.32989e-05	0
56	0.0303433	-0.0273498	-0.116675	-0.13016	0	0	0.210766	0	-7.83049e-05	0
57	0.0302051	-0.0279304	-0.115542	-0.13016	0	0	0.22661	0	-8.41913e-05	0
58	0.0300641	-0.0285051	-0.114348	-0.13016	0	0	0.238871	0	-8.87468e-05	0
59	0.0299201	-0.0290736	-0.113072	-0.13016	0	0	0.255197	0	-9.48121e-05	0
60	0.0297733	-0.0296357	-0.111741	-0.13016	0	0	0.266245	0	-9.89169e-05	0
61	0.0296238	-0.0301908	-0.110325	-0.13016	0	0	0.283103	0	-0.00010518	0
62	0.0294714	-0.0307388	-0.10886	-0.13016	0	0	0.292934	0	-0.000108832	0
63	0.0293164	-0.0312792	-0.107309	-0.13016	0	0	0.310373	0	-0.000115312	0
64	0.0291587	-0.0318118	-0.105714	-0.13016	0	0	0.318979	0	-0.000118509	0
65	0.0289983	-0.0323361	-0.104028	-0.13016	0	0	0.337049	0	-0.000125222	0
66	0.0288353	-0.032852	-0.102306	-0.13016	0	0	0.344419	0	-0.00012796	0
67	0.0286698	-0.033359	-0.10049	-0.13016	0	0	0.363166	0	-0.000134926	0
68	0.0285017	-0.0338568	-0.0986441	-0.13016	0	0	0.369287	0	-0.000137199	0
69	0.0283312	-0.0343452	-0.0967003	-0.13016	0	0	0.388759	0	-0.000144434	0
70	0.0281583	-0.0348237	-0.0947322	-0.13016	0	0	0.393613	0	-0.000146237	0
71	0.027983	-0.0352922	-0.0926629	-0.13016	0	0	0.413857	0	-0.000153758	0
72	0.0278054	-0.0357503	-0.0905758	-0.13016	0	0	0.417425	0	-0.000155084	0
73	0.0276255	-0.0361977	-0.0883833	-0.13016	0	0	0.438487	0	-0.000162909	0
74	0.0274434	-0.0366341	-0.0861796	-0.13016	0	0	0.440746	0	-0.000163749	0
75	0.0272592	-0.0370592	-0.0838663	-0.13016	0	0	0.462673	0	-0.000171895	0
76	0.0270729	-0.0374728	-0.0815483	-0.13016	0	0	0.463598	0	-0.000172239	0
77	0.0268845	-0.0378744	-0.0791161	-0.13016	0	0	0.486437	0	-0.000180724	0
78	0.0266941	-0.0382639	-0.0766861	-0.13016	0	0	0.485999	0	-0.000180561	0
79	0.0265019	-0.038641	-0.0741371	-0.13016	0	0	0.509795	0	-0.000189402	0
80	0.0263077	-0.0390053	-0.0715973	-0.13016	0	0	0.507965	0	-0.000188722	0
81	0.0261118	-0.0393567	-0.0689335	-0.13016	0	0	0.532765	0	-0.000197936	0
82	0.0259142	-0.0396947	-0.0662859	-0.13016	0	0	0.529507	0	-0.000196725	0
83	0.0257149	-0.0400192	-0.0635091	-0.13016	0	0	0.555358	0	-0.00020633	0
84	0.025514	-0.0403299	-0.060756	-0.13016	0	0	0.550635	0	-0.000204575	0
85	0.0253116	-0.0406264	-0.057868	-0.13016	0	0	0.577585	0	-0.000214588	0
86	0.0251078	-0.0409086	-0.0550112	-0.13016	0	0	0.571358	0	-0.000212274	0
87	0.0249026	-0.0411762	-0.052014	-0.13016	0	0	0.599454	0	-0.000222712	0
88	0.0246961	-0.0414289	-0.0490556	-0.13016	0	0	0.59168	0	-0.000219824	0
89	0.0244883	-0.0416664	-0.0459507	-0.13016	0	0	0.620969	0	-0.000230706	0
90	0.0242794	-0.0418885	-0.0428927	-0.13016	0	0	0.611601	0	-0.000227226	0
91	0.0240695	-0.0420949	-0.0396821	-0.13016	0	0	0.642132	0	-0.000238569	0
92	0.0238585	-0.0422854	-0.0365264	-0.13016	0	0	0.631122	0	-0.000234478	0
93	0.0236466	-0.0424598	-0.0332117	-0.13016	0	0	0.662943	0	-0.0002463	0
94	0.0234339	-0.0426177	-0.0299605	-0.13016	0	0	0.650236	0	-0.000241579	0
95	0.0232205	-0.042759	-0.0265436	-0.13016	0	0	0.683396	0	-0.000253899	0
96	0.0230064	-0.0428833	-0.0231989	-0.13016	0	0	0.668938	0	-0.000248527	0
97	0.0227917	-0.0429905	-0.0196814	-0.13016	0	0	0.703486	0	-0.000261363	0
98	0.0225765	-0.0430803	-0.0162454	-0.13016	0	0	0.687215	0	-0.000255318	0
99	0.0223609	-0.0431525	-0.0126294	-0.13016	0	0	0.723201	0	-0.000268688	0
100	0.022145	-0.0432069	-0.0091041	-0.13016	0	0	0.705053	0	-0.000261945	0
101	0.0219289	-0.0432431	-0.00539147	-0.13016	0	0	0.742527	0	-0.000275868	0
102	0.0217126	-0.043261	-0.0017793	-0.13016	0	0	0.722434	0	-0.000268403	0
103	0.0214963	-0.0432612	0.00173228	-0.13016	0	0	0.702316	0	-0.000260928	0
104	0.02128	-0.043244	0.00514325	-0.13016	0	0	0.682194	0	-0.000253453	0
105	0.0210639	-0.04321	0.0084537	-0.13016	0	0	0.662089	0	-0.000245983	0
106	0.0208479	-0.0431597	0.0116638	-0.13016	0	0	0.642021	0	-0.000238527	0
107	0.0206323	-0.0430936	0.0147739	-0.13016	0	0	0.622012	0	-0.000231093	0
108	0.020417	-0.0430122	0.0177843	-0.13016	0	0	0.602081	0	-0.000223688	0
109	0.0202022	-0.042916	0.0206955	-0.13016	0	0	0.582247	0	-0.00021632	0
110	0.0199879	-0.0428055	0.0235082	-0.13016	0	0	0.562531	0	-0.000208995	0
111	0.0197742	-0.0426812	0.0262229	-0.13016	0	0	0.542951	0	-0.00020172	0
112	0.0195611	-0.0425435	0.0288405	-0.13016	0	0	0.523525	0	-0.000194503	0
113	0.0193488	-0.042393	0.0313619	-0.13016	0	0	0.504272	0	-0.00018735	0
114	0.0191372	-0.0422301	0.0337806	-0.13016	0	0	0.48373	0	-0.000179718	0
115	0.0189265	-0.0420554	0.0360956	-0.13016	0	0	0.463018	0	-0.000172023	0
116	0.0187167	-0.0418694	0.0383361	-0.13016	0	0	0.448096	0	-0.000166479	0
117	0.0185078	-0.0416722	0.0405309	-0.13016	0	0	0.438947	0	-0.00016308	0
